chromosome,read interval,reads,length of read,result,status
chr1,"(10917353, 10917364)",1,11,['MinDist5:21547'],['F5']
chr1,"(10919476, 10919492)",7,16,['MinDist5:19419'],['F5']
chr1,"(10921824, 10921836)",1,12,['MinDist5:17075'],['F5']
chr1,"(10927767, 10927782)",1,15,['MinDist5:11129'],['F5']
chr1,"(10927982, 10927998)",1,16,['MinDist5:10913'],['F5']
chr1,"(10928337, 10928349)",1,12,['MinDist5:10562'],['F5']
chr1,"(10938369, 10938381)",1,12,['MinDist5:530'],['F5']
chr1,"(10940455, 10940466)",1,11,['MinDist3:785'],['F3']
chr1,"(10941300, 10941311)",1,11,['MinDist3:1630'],['F3']
chr1,"(10942500, 10942514)",1,14,['MinDist3:2830'],['F3']
chr1,"(10946368, 10946380)",1,12,['MinDist3:6698'],['F3']
chr1,"(10961250, 10961278)",1,28,['MinDist3:21580'],['F3']
chr1,"(10964627, 10964640)",1,13,['MinDist3:24957'],['F3']
chr1,"(10972080, 10972094)",1,14,['MinDist5:19799'],['F5']
chr1,"(10978819, 10978839)",1,20,['MinDist5:13054'],['F5']
chr1,"(10978824, 10978839)",1,15,['MinDist5:13054'],['F5']
chr1,"(10990220, 10990232)",1,12,['MinDist5:1661'],['F5']
chr1,"(10997814, 10997828)",1,14,['MinDist3:5830'],['F3']
chr1,"(10999376, 10999387)",1,11,['MinDist3:7392'],['F3']
chr1,"(11022355, 11022368)",1,13,['MinDist3:30371'],['F3']
chr1,"(11024397, 11024420)",1,23,['MinDist3:32413'],['F3']
chr1,"(11028078, 11028090)",1,12,['MinDist5:35598'],['F5']
chr1,"(11032785, 11032797)",1,12,['MinDist5:30891'],['F5']
chr1,"(11043902, 11043913)",1,11,['MinDist5:19775'],['F5']
chr1,"(11050933, 11050946)",1,13,['MinDist5:12742'],['F5']
chr1,"(11055188, 11055200)",1,12,['MinDist5:8488'],['F5']
chr1,"(11059154, 11059167)",1,13,['MinDist5:4521'],['F5']
chr1,"(11061082, 11061097)",3,15,['MinDist5:2591'],['F5']
chr1,"(11066700, 11066713)",1,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11071083, 11071095)",1,12,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11077876, 11077890)",1,14,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11082122, 11082145)",1,23,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11083899, 11083912)",1,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11083966, 11083981)",5,15,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11090816, 11090831)",1,15,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11097233, 11097246)",2,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11102425, 11102437)",1,12,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11103712, 11103723)",1,11,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11105068, 11105079)",1,11,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11106722, 11106734)",1,12,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11107597, 11107608)",1,11,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11110434, 11110447)",1,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11111636, 11111649)",1,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11112799, 11112811)",1,12,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11113542, 11113557)",1,15,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11113800, 11113818)",1,18,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11114228, 11114242)",1,14,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11116021, 11116032)",1,11,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11116384, 11116397)",1,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11119299, 11119312)",1,13,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11125040, 11125052)",2,12,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11127196, 11127221)",1,25,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11128787, 11128798)",4,11,"[['Prex2-201', 1, 2.0]]",['U']
chr1,"(11134560, 11134573)",2,13,"[['Prex2-201', 2, 3.0]]",['U']
chr1,"(11134716, 11134729)",1,13,"[['Prex2-201', 2, 3.0]]",['U']
chr1,"(11134907, 11134919)",1,12,"[['Prex2-201', 2, 3.0]]",['U']
chr1,"(11135949, 11135961)",1,12,"[['Prex2-201', 2, 3.0]]",['U']
chr1,"(11138328, 11150263)",1,11935,"[['Prex2-201', 5, 6.0]]",['U']
chr1,"(11138330, 11150262)",1,11932,"[['Prex2-201', 5, 6.0]]",['U']
chr1,"(11148571, 11148586)",1,15,"[['Prex2-201', 4, 5.0]]",['U']
chr1,"(11154489, 11154502)",1,13,"[['Prex2-201', 5, 6.0]]",['U']
chr1,"(11156298, 11156310)",1,12,"[['Prex2-201', 5, 6.0]]",['U']
chr1,"(11159032, 11159051)",1,19,"[['Prex2-201', 5, 6.0]]",['U']
chr1,"(11161822, 11161833)",1,11,"[['Prex2-201', 6, 7.0]]",['U']
chr1,"(11162428, 11162442)",6,14,"[['Prex2-201', 6, 7.0]]",['U']
chr1,"(11171237, 11171249)",1,12,"[['Prex2-201', 7, 8.0]]",['U']
chr1,"(11177774, 11177786)",1,12,"[['Prex2-201', 8, 9.0]]",['U']
chr1,"(11178812, 11178826)",2,14,"[['Prex2-201', 9, 10.0]]",['U']
chr1,"(11181049, 11181072)",1,23,"[['Prex2-201', 10, 11.0]]",['U']
chr1,"(11182181, 11182195)",1,14,"[['Prex2-201', 10, 11.0]]",['U']
chr1,"(11195696, 11195707)",1,11,"[['Prex2-201', 13, 14.0]]",['U']
chr1,"(11199060, 11199072)",1,12,"[['Prex2-201', 13, 14.0]]",['U']
chr1,"(11200579, 11200591)",1,12,"[['Prex2-201', 13, 14.0]]",['U']
chr1,"(11202174, 11202189)",1,15,"[['Prex2-201', 13, 14.0]]",['U']
chr1,"(11202383, 11202395)",1,12,"[['Prex2-201', 13, 14.0]]",['U']
chr1,"(11202572, 11202584)",1,12,"[['Prex2-201', 14, 15.0]]",['A']
chr1,"(11204757, 11204769)",1,12,"[['Prex2-201', 14, 15.0]]",['U']
chr1,"(11221007, 11221019)",1,12,"[['Prex2-201', 19, 20.0]]",['U']
chr1,"(11222744, 11222755)",1,11,"[['Prex2-201', 19, 20.0]]",['U']
chr1,"(11224440, 11224463)",1,23,"[['Prex2-201', 20, 21.0]]",['U']
chr1,"(11230550, 11230563)",1,13,"[['Prex2-201', 22, 23.0]]",['U']
chr1,"(11246634, 11246652)",1,18,"[['Prex2-201', 25, 26.0]]",['U']
chr1,"(11246745, 11246756)",2,11,"[['Prex2-201', 25, 26.0]]",['U']
chr1,"(11246900, 11246928)",1,28,"[['Prex2-201', 25, 26.0]]",['U']
chr1,"(11247196, 11474382)",1,227186,[],['S']
chr1,"(11248736, 11248748)",1,12,"[['Prex2-201', 25, 26.0]]",['U']
chr1,"(11256000, 11256015)",1,15,"[['Prex2-201', 28, 29.0]]",['U']
chr1,"(11256240, 11256268)",1,28,"[['Prex2-201', 29, 30.0]]",['U']
chr1,"(11257923, 11257934)",1,11,"[['Prex2-201', 30, 31.0]]",['U']
chr1,"(11258502, 11258514)",2,12,"[['Prex2-201', 30, 31.0]]",['U']
chr1,"(11263324, 11263343)",1,19,"[['Prex2-201', 30, 31.0]]",['U']
chr1,"(11263329, 11263343)",9,14,"[['Prex2-201', 30, 31.0]]",['U']
chr1,"(11264346, 11264365)",1,19,"[['Prex2-201', 31, 32.0]]",['U']
chr1,"(11267822, 11267834)",1,12,"[['Prex2-201', 31, 32.0]]",['U']
chr1,"(11271169, 11271180)",1,11,"[['Prex2-201', 32, 33.0]]",['U']
chr1,"(11272937, 11272949)",1,12,"[['Prex2-201', 32, 33.0]]",['U']
chr1,"(11276743, 11276754)",1,11,"[['Prex2-201', 33, 34.0]]",['U']
chr1,"(11277304, 11277318)",1,14,"[['Prex2-201', 33, 34.0]]",['U']
chr1,"(11279850, 11279861)",1,11,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11282258, 11282271)",1,13,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11284866, 11284879)",1,13,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11288929, 11288942)",1,13,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11291765, 11291782)",1,17,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11293114, 11293125)",1,11,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11297160, 11297172)",1,12,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11299371, 11299381)",2,10,"[['Prex2-201', 34, 35.0]]",['U']
chr1,"(11312593, 11312605)",1,12,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11317063, 11317073)",1,10,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11318613, 11318624)",1,11,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11321836, 11321847)",1,11,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11323026, 11323037)",1,11,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11323181, 11323192)",1,11,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11334464, 11334478)",1,14,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11334851, 11334860)",1,9,"[['Prex2-201', 35, 36.0]]",['U']
chr1,"(11341577, 11341594)",1,17,"[['Prex2-201', 37, 38.0]]",['U']
chr1,"(11350702, 11350712)",1,10,"[['Prex2-201', 37, 38.0]]",['U']
chr1,"(11356921, 11356934)",1,13,"[['Prex2-201', 38, 39.0]]",['U']
chr1,"(11358523, 11358541)",1,18,"[['Prex2-201', 38, 39.0]]",['U']
chr1,"(11359146, 11359155)",1,9,"[['Prex2-201', 38, 39.0]]",['U']
chr1,"(11359703, 11359716)",1,13,"[['Prex2-201', 39, 40.0]]",['U']
chr1,"(11364607, 11364619)",2,12,"[['Prex2-201', 39, 40.0]]",['U']
chr1,"(11366033, 11366049)",1,16,"[['Prex2-201', 39, 40.0]]",['U']
chr1,"(11367091, 11367106)",2,15,"[['Prex2-201', 39, 40.0]]",['U']
chr1,"(11368405, 11368423)",1,18,['MinDist5:115905'],['F5']
chr1,"(11375168, 11375177)",1,9,['MinDist3:1263'],['F3']
chr1,"(11377648, 11377664)",1,16,['MinDist3:3743'],['F3']
chr1,"(11387075, 11387093)",1,18,['MinDist3:13170'],['F3']
chr1,"(11388511, 11388524)",1,13,['MinDist3:14606'],['F3']
chr1,"(11397443, 11397456)",1,13,['MinDist3:23538'],['F3']
chr1,"(11400182, 11400203)",1,21,['MinDist3:26277'],['F3']
chr1,"(11415662, 11415676)",2,14,['MinDist3:41757'],['F3']
chr1,"(11418091, 11418102)",1,11,['MinDist3:44186'],['F3']
chr1,"(11420573, 11420585)",1,12,['MinDist3:46668'],['F3']
chr1,"(11425909, 11425921)",1,12,['MinDist3:52004'],['F3']
chr1,"(11427809, 11427823)",1,14,['MinDist3:53904'],['F3']
chr1,"(11432228, 11432247)",2,19,['MinDist5:52081'],['F5']
chr1,"(11436030, 11436044)",1,14,['MinDist5:48284'],['F5']
chr1,"(11441151, 11441169)",3,18,['MinDist5:43159'],['F5']
chr1,"(11441151, 11441167)",5,16,['MinDist5:43161'],['F5']
chr1,"(11441151, 11441168)",5,17,['MinDist5:43160'],['F5']
chr1,"(11450778, 11450797)",1,19,['MinDist5:33531'],['F5']
chr1,"(11457326, 11457338)",1,12,['MinDist5:26990'],['F5']
chr1,"(11469622, 11469640)",2,18,['MinDist5:14688'],['F5']
chr1,"(11475713, 11475727)",1,14,['MinDist5:8601'],['F5']
chr1,"(11483768, 11483783)",2,15,['MinDist5:545'],['F5']
chr1,"(11484874, 11484894)",1,20,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11485683, 11485700)",1,17,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11487259, 11487270)",1,11,['Gm38178-201'],['A']
chr1,"(11493150, 11493162)",1,12,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11500654, 11500666)",1,12,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11503596, 11503609)",1,13,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11508306, 11508317)",2,11,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11513001, 11513016)",1,15,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11515105, 11515117)",1,12,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11516746, 11516756)",1,10,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11517520, 11517544)",1,24,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11525039, 11525052)",1,13,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11526476, 11735980)",1,209504,[],['S']
chr1,"(11528507, 11528518)",1,11,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11528873, 11528888)",1,15,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11530195, 11530210)",1,15,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11540178, 11540193)",1,15,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11545866, 11545894)",1,28,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11549486, 11549501)",1,15,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11550260, 11550282)",1,22,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11560460, 11560471)",1,11,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11568999, 11569018)",1,19,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11571766, 11571781)",2,15,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11572955, 11572969)",1,14,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11576103, 11576117)",2,14,"[['A830018L16Rik-208', 1, 2.0]]",['U']
chr1,"(11590124, 11590140)",1,16,"[['A830018L16Rik-208', 3, 4.0]]",['U']
chr1,"(11593373, 11593385)",1,12,"[['A830018L16Rik-208', 3, 4.0]]",['U']
chr1,"(11594050, 11594064)",1,14,"[['A830018L16Rik-208', 3, 4.0]]",['U']
chr1,"(11601563, 11601575)",1,12,"[['A830018L16Rik-208', 3, 4.0]]",['U']
chr1,"(11605119, 11605132)",2,13,"[['A830018L16Rik-208', 3, 4.0]]",['U']
chr1,"(11613708, 11613732)",1,24,"[['A830018L16Rik-208', 3, 4.0]]",['U']
chr1,"(11626662, 11626676)",1,14,"[['A830018L16Rik-208', 4, 5.0]]",['U']
chr1,"(11628997, 11629010)",2,13,"[['A830018L16Rik-208', 4, 5.0]]",['U']
chr1,"(11632068, 11632082)",1,14,"[['A830018L16Rik-208', 4, 5.0]]",['U']
chr1,"(11637103, 11637113)",2,10,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11641904, 11641915)",1,11,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11645803, 11645819)",1,16,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11647028, 11647046)",1,18,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11647064, 11647079)",2,15,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11650663, 11650677)",1,14,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11655288, 11655305)",1,17,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11657804, 11657818)",1,14,"[['A830018L16Rik-208', 5, 6.0]]",['U']
chr1,"(11659618, 11659630)",1,12,"[['A830018L16Rik-208', 6, 7.0]]",['U']
chr1,"(11660914, 11660928)",1,14,"[['A830018L16Rik-208', 6, 7.0]]",['U']
chr1,"(11664473, 11664489)",1,16,"[['A830018L16Rik-208', 6, 7.0]]",['U']
chr1,"(11666050, 11666062)",1,12,"[['A830018L16Rik-208', 6, 7.0]]",['U']
chr1,"(11667694, 11667714)",1,20,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11669736, 11669764)",1,28,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11675586, 11675614)",1,28,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11676517, 11676536)",1,19,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11677263, 11677275)",1,12,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11681725, 11681736)",1,11,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11683743, 11683758)",2,15,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11697384, 11697397)",1,13,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11698322, 11698336)",2,14,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11702924, 11702952)",1,28,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11704826, 11704853)",2,27,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11710781, 11710795)",1,14,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11714496, 11714507)",1,11,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11715553, 11715566)",1,13,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11722675, 11722692)",1,17,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11723815, 11723829)",2,14,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11726126, 11726139)",1,13,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11733481, 11733495)",1,14,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11735320, 11735335)",2,15,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11753220, 11753233)",1,13,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11764189, 11764201)",1,12,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11764626, 11764636)",1,10,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11765123, 11765137)",1,14,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11768541, 11768561)",1,20,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11768542, 11768561)",5,19,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11768544, 11768561)",1,17,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11768545, 11768561)",3,16,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11770733, 11770761)",1,28,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11771760, 11771777)",1,17,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11774551, 11774571)",1,20,['Gm38069-201'],['A']
chr1,"(11775488, 11775502)",1,14,['Gm38069-201'],['A']
chr1,"(11775730, 11775741)",1,11,['Gm38069-201'],['A']
chr1,"(11776395, 11776406)",1,11,['Gm38069-201'],['A']
chr1,"(11778765, 11778780)",1,15,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11781211, 11781226)",1,15,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11791146, 11791162)",1,16,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11791275, 11791298)",1,23,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11795877, 11795894)",1,17,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11796959, 11796972)",1,13,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11797918, 11797935)",1,17,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11801987, 11802002)",1,15,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11804890, 11804904)",1,14,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11816058, 11816070)",2,12,"[['A830018L16Rik-201', 7, 8.0]]",['U']
chr1,"(11824812, 11824827)",1,15,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11829942, 11829958)",1,16,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11830507, 11830519)",1,12,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11834595, 11834610)",1,15,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11835743, 11835757)",1,14,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11842678, 11842690)",1,12,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11845364, 11845376)",1,12,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11846639, 11846664)",1,25,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11861610, 11861622)",1,12,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11863692, 11863719)",1,27,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11863705, 11863719)",4,14,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11865434, 11865450)",1,16,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11867208, 11867221)",3,13,"[['A830018L16Rik-201', 8, 9.0]]",['U']
chr1,"(11883473, 11883486)",1,13,"[['A830018L16Rik-201', 9, 10.0]]",['U']
chr1,"(11888821, 11888831)",1,10,"[['A830018L16Rik-201', 9, 10.0]]",['U']
chr1,"(11892497, 11892510)",1,13,"[['A830018L16Rik-201', 9, 10.0]]",['U']
chr1,"(11894021, 11894031)",1,10,"[['A830018L16Rik-201', 9, 10.0]]",['U']
chr1,"(11903757, 11903784)",1,27,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11906875, 11906887)",1,12,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11911439, 11911450)",1,11,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11912247, 11912263)",1,16,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11921621, 11921649)",1,28,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11929996, 11930015)",1,19,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11934522, 11934540)",1,18,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11936419, 11936432)",1,13,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11943217, 11943230)",1,13,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11945109, 11945121)",1,12,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11952408, 11952419)",1,11,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11955472, 11955483)",1,11,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11958308, 11958320)",1,12,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11960478, 11960490)",1,12,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11972570, 11972588)",2,18,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11979697, 11979712)",1,15,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11982201, 11982216)",2,15,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11984266, 11984282)",3,16,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11988605, 11988626)",1,21,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11992811, 11992828)",2,17,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11992814, 11992828)",1,14,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11994651, 11994662)",1,11,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(11998493, 11998508)",1,15,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(12003610, 12003621)",1,11,"[['A830018L16Rik-201', 10, 11.0]]",['U']
chr1,"(12005856, 12005870)",1,14,"[['A830018L16Rik-201', 11, 12.0]]",['U']
chr1,"(12007679, 12007693)",1,14,"[['A830018L16Rik-201', 11, 12.0]]",['U']
chr1,"(12018968, 12018980)",1,12,"[['A830018L16Rik-201', 11, 12.0]]",['U']
chr1,"(12019565, 12019576)",1,11,"[['A830018L16Rik-201', 11, 12.0]]",['U']
chr1,"(12021275, 12021286)",1,11,"[['A830018L16Rik-201', 12, 13.0]]",['U']
chr1,"(12022690, 12022704)",1,14,"[['A830018L16Rik-201', 12, 13.0]]",['U']
chr1,"(12046486, 12046501)",1,15,['MinDist3:361'],['F3']
chr1,"(12047210, 12047223)",2,13,['MinDist3:1085'],['F3']
chr1,"(12049037, 12049052)",1,15,['MinDist3:2912'],['F3']
chr1,"(12050144, 12050155)",1,11,['MinDist3:4019'],['F3']
chr1,"(12056939, 12056954)",1,15,['MinDist3:10814'],['F3']
chr1,"(12060215, 12060231)",2,16,['MinDist3:14090'],['F3']
chr1,"(12061973, 12061984)",1,11,['MinDist3:15848'],['F3']
chr1,"(12074168, 12074178)",1,10,['MinDist3:28043'],['F3']
chr1,"(12079283, 12079295)",1,12,['MinDist3:33158'],['F3']
chr1,"(12086418, 12086435)",2,17,['MinDist3:40293'],['F3']
chr1,"(12087801, 12087817)",1,16,['MinDist3:41676'],['F3']
chr1,"(12088170, 12088192)",1,22,['MinDist3:42045'],['F3']
chr1,"(12088545, 12088558)",1,13,['MinDist3:42420'],['F3']
chr1,"(12096069, 12096082)",2,13,['MinDist3:49944'],['F3']
chr1,"(12101917, 12101936)",1,19,['MinDist3:55792'],['F3']
chr1,"(12122839, 12122854)",1,15,['MinDist5:68329'],['F5']
chr1,"(12126142, 12126161)",1,19,['MinDist5:65022'],['F5']
chr1,"(12126142, 12126154)",1,12,['MinDist5:65029'],['F5']
chr1,"(12126876, 12126890)",1,14,['MinDist5:64293'],['F5']
chr1,"(12156187, 12156198)",1,11,['MinDist5:34985'],['F5']
chr1,"(12161816, 12161827)",1,11,['MinDist5:29356'],['F5']
chr1,"(12166869, 12166884)",1,15,['MinDist5:24299'],['F5']
chr1,"(12173936, 12173948)",1,12,['MinDist5:17235'],['F5']
chr1,"(12174300, 12174312)",4,12,['MinDist5:16871'],['F5']
chr1,"(12182078, 12182088)",1,10,['MinDist5:9095'],['F5']
chr1,"(12184007, 12184018)",1,11,['MinDist5:7165'],['F5']
chr1,"(12189461, 12189476)",1,15,['MinDist5:1707'],['F5']
chr1,"(12193021, 12193036)",1,15,['MinDist3:965'],['F3']
chr1,"(12206139, 12206157)",1,18,['MinDist3:14083'],['F3']
chr1,"(12209770, 12209781)",1,11,['MinDist3:17714'],['F3']
chr1,"(12219480, 12219494)",1,14,['MinDist3:27424'],['F3']
chr1,"(12220830, 12220843)",1,13,['MinDist3:28774'],['F3']
chr1,"(12244863, 12244878)",1,15,['MinDist3:52807'],['F3']
chr1,"(12262899, 12262917)",2,18,['MinDist3:70843'],['F3']
chr1,"(12263199, 12263214)",1,15,['MinDist3:71143'],['F3']
chr1,"(12268338, 12268352)",1,14,['MinDist3:76282'],['F3']
chr1,"(12274874, 12274886)",1,12,['MinDist3:82818'],['F3']
chr1,"(12278918, 12278931)",1,13,['MinDist3:86862'],['F3']
chr1,"(12303255, 12303270)",3,15,['MinDist3:111199'],['F3']
chr1,"(12303322, 12303337)",1,15,['MinDist3:111266'],['F3']
chr1,"(12304732, 12304743)",1,11,['MinDist3:112676'],['F3']
chr1,"(12313160, 12313171)",2,11,['MinDist3:121104'],['F3']
chr1,"(12346981, 12346993)",1,12,['MinDist5:98166'],['F5']
